# board=.../airportchairshield.top.etch.nc
# tool size=0.100000
# pass=1
49.21305,30.96144,49.37932,30.85034
49.37932,30.85034,49.56408,30.77381
49.56408,30.77381,49.76021,30.73480
49.76021,33.27480,51.83979,33.27480
51.83979,33.27480,52.03592,33.31381
52.03592,33.31381,52.22067,33.39034
52.22067,33.39034,52.38695,33.50144
52.38695,33.50144,52.52836,33.64285
52.52836,33.64285,52.63946,33.80912
52.63946,33.80912,52.71598,33.99388
52.71598,33.99388,52.75500,34.19001
52.75500,34.19001,52.75500,34.38999
52.75500,34.38999,52.71598,34.58612
52.71598,34.58612,52.63946,34.77088
52.63946,34.77088,52.52836,34.93715
52.52836,34.93715,52.38695,35.07856
52.38695,35.07856,52.22067,35.18966
52.22067,35.18966,52.03592,35.26618
52.03592,35.26618,51.83979,35.30520
51.83979,35.30520,49.76021,35.30520
49.76021,35.30520,49.56408,35.26618
49.56408,35.26618,49.37932,35.18966
49.37932,35.18966,49.21305,35.07856
49.21305,35.07856,49.07164,34.93715
49.07164,34.93715,48.96054,34.77088
48.96054,34.77088,48.88401,34.58612
48.88401,34.58612,48.84500,34.38999
48.84500,34.38999,48.84500,34.19001
48.84500,34.19001,48.88401,33.99388
48.88401,33.99388,48.96054,33.80912
48.96054,33.80912,49.07164,33.64285
49.07164,33.64285,49.21305,33.50144
49.21305,33.50144,49.37932,33.39034
49.37932,33.39034,49.56408,33.31381
49.56408,33.31381,49.76021,33.27480
49.76021,35.81480,51.83979,35.81480
51.83979,35.81480,52.03592,35.85381
52.03592,35.85381,52.22067,35.93034
52.22067,35.93034,52.38695,36.04144
52.38695,36.04144,52.52836,36.18285
52.52836,36.18285,52.63946,36.34912
52.63946,36.34912,52.71598,36.53388
52.71598,36.53388,52.75500,36.73001
52.75500,36.73001,52.75500,36.92999
52.75500,36.92999,52.71598,37.12612
52.71598,37.12612,52.63946,37.31088
52.63946,37.31088,52.52836,37.47715
52.52836,37.47715,52.38695,37.61856
52.38695,37.61856,52.22067,37.72966
52.22067,37.72966,52.03592,37.80618
52.03592,37.80618,51.83979,37.84520
51.83979,37.84520,49.76021,37.84520
49.76021,37.84520,49.56408,37.80618
49.56408,37.80618,49.37932,37.72966
49.37932,37.72966,49.21305,37.61856
49.21305,37.61856,49.07164,37.47715
49.07164,37.47715,48.96054,37.31088
48.96054,37.31088,48.88401,37.12612
48.88401,37.12612,48.84500,36.92999
48.84500,36.92999,48.84500,36.73001
48.84500,36.73001,48.88401,36.53388
48.88401,36.53388,48.96054,36.34912
48.96054,36.34912,49.07164,36.18285
49.07164,36.18285,49.21305,36.04144
49.21305,36.04144,49.37932,35.93034
49.37932,35.93034,49.56408,35.85381
49.56408,35.85381,49.76021,35.81480
49.76021,40.89480,51.83979,40.89480
51.83979,40.89480,52.03592,40.93381
52.03592,40.93381,52.22067,41.01034
52.22067,41.01034,52.38695,41.12144
52.38695,41.12144,52.52836,41.26285
52.52836,41.26285,52.63946,41.42912
52.63946,41.42912,52.71598,41.61388
52.71598,41.61388,52.75500,41.81001
52.75500,41.81001,52.75500,42.00999
52.75500,42.00999,52.71598,42.20612
52.71598,42.20612,52.63946,42.39088
52.63946,42.39088,52.52836,42.55715
52.52836,42.55715,52.38695,42.69856
52.38695,42.69856,52.22067,42.80966
52.22067,42.80966,52.03592,42.88618
52.03592,42.88618,51.83979,42.92520
51.83979,42.92520,49.76021,42.92520
49.76021,42.92520,49.56408,42.88618
49.56408,42.88618,49.37932,42.80966
49.37932,42.80966,49.21305,42.69856
49.21305,42.69856,49.07164,42.55715
49.07164,42.55715,48.96054,42.39088
48.96054,42.39088,48.88401,42.20612
48.88401,42.20612,48.84500,42.00999
48.84500,42.00999,48.84500,41.81001
48.84500,41.81001,48.88401,41.61388
48.88401,41.61388,48.96054,41.42912
48.96054,41.42912,49.07164,41.26285
49.07164,41.26285,49.21305,41.12144
49.21305,41.12144,49.37932,41.01034
49.37932,41.01034,49.56408,40.93381
49.56408,40.93381,49.76021,40.89480
49.76021,43.43480,51.83979,43.43480
51.83979,43.43480,52.03592,43.47381
52.03592,43.47381,52.22067,43.55034
52.22067,43.55034,52.38695,43.66144
52.38695,43.66144,52.52836,43.80285
52.52836,43.80285,52.63946,43.96912
52.63946,43.96912,52.71598,44.15387
52.71598,44.15387,52.75500,44.35001
52.75500,44.35001,52.75500,44.54999
52.75500,44.54999,52.71598,44.74612
52.71598,44.74612,52.63946,44.93088
52.63946,44.93088,52.52836,45.09715
52.52836,45.09715,52.38695,45.23856
52.38695,45.23856,52.22067,45.34966
52.22067,45.34966,52.03592,45.42618
52.03592,45.42618,51.83979,45.46520
51.83979,45.46520,49.76021,45.46520
49.76021,45.46520,49.56408,45.42618
49.56408,45.42618,49.37932,45.34966
49.37932,45.34966,49.21305,45.23856
49.21305,45.23856,49.07164,45.09715
49.07164,45.09715,48.96054,44.93088
48.96054,44.93088,48.88401,44.74612
48.88401,44.74612,48.84500,44.54999
48.84500,44.54999,48.84500,44.35001
48.84500,44.35001,48.88401,44.15387
48.88401,44.15387,48.96054,43.96912
48.96054,43.96912,49.07164,43.80285
49.07164,43.80285,49.21305,43.66144
49.21305,43.66144,49.37932,43.55034
49.37932,43.55034,49.56408,43.47381
49.56408,43.47381,49.76021,43.43480
49.76021,45.97480,51.83979,45.97480
51.83979,45.97480,52.03592,46.01381
52.03592,46.01381,52.22067,46.09034
52.22067,46.09034,52.38695,46.20144
52.38695,46.20144,52.52836,46.34285
52.52836,46.34285,52.63946,46.50912
52.63946,46.50912,52.71598,46.69388
52.71598,46.69388,52.75500,46.89001
52.75500,46.89001,52.75500,47.08999
52.75500,47.08999,52.71598,47.28612
52.71598,47.28612,52.63946,47.47087
52.63946,47.47087,52.52836,47.63715
52.52836,47.63715,52.38695,47.77856
52.38695,47.77856,52.22067,47.88966
52.22067,47.88966,52.03592,47.96618
52.03592,47.96618,51.83979,48.00520
51.83979,48.00520,49.76021,48.00520
49.76021,48.00520,49.56408,47.96618
49.56408,47.96618,49.37932,47.88966
49.37932,47.88966,49.21305,47.77856
49.21305,47.77856,49.07164,47.63715
49.07164,47.63715,48.96054,47.47087
48.96054,47.47087,48.88401,47.28612
48.88401,47.28612,48.84500,47.08999
48.84500,47.08999,48.84500,46.89001
48.84500,46.89001,48.88401,46.69388
48.88401,46.69388,48.96054,46.50912
48.96054,46.50912,49.07164,46.34285
49.07164,46.34285,49.21305,46.20144
49.21305,46.20144,49.37932,46.09034
49.37932,46.09034,49.56408,46.01381
49.56408,46.01381,49.76021,45.97480
49.76021,48.51480,51.83979,48.51480
51.83979,48.51480,52.03592,48.55381
52.03592,48.55381,52.22067,48.63034
52.22067,48.63034,52.38695,48.74144
52.38695,48.74144,52.52836,48.88285
52.52836,48.88285,52.63946,49.04912
52.63946,49.04912,52.71598,49.23388
52.71598,49.23388,52.75500,49.43001
52.75500,49.43001,52.75500,49.62999
52.75500,49.62999,52.71598,49.82612
52.71598,49.82612,52.63946,50.01088
52.63946,50.01088,52.52836,50.17715
52.52836,50.17715,52.38695,50.31856
52.38695,50.31856,52.22067,50.42966
52.22067,50.42966,52.03592,50.50618
52.03592,50.50618,51.83979,50.54520
51.83979,50.54520,49.76021,50.54520
49.76021,50.54520,49.56408,50.50618
49.56408,50.50618,49.37932,50.42966
49.37932,50.42966,49.21305,50.31856
49.21305,50.31856,49.07164,50.17715
49.07164,50.17715,48.96054,50.01088
48.96054,50.01088,48.88401,49.82612
48.88401,49.82612,48.84500,49.62999
48.84500,49.62999,48.84500,49.43001
48.84500,49.43001,48.88401,49.23388
48.88401,49.23388,48.96054,49.04912
48.96054,49.04912,49.07164,48.88285
49.07164,48.88285,49.21305,48.74144
49.21305,48.74144,49.37932,48.63034
49.37932,48.63034,49.56408,48.55381
49.56408,48.55381,49.76021,48.51480
49.76021,51.05480,51.83979,51.05480
51.83979,51.05480,52.03592,51.09381
52.03592,51.09381,52.22067,51.17034
52.22067,51.17034,52.38695,51.28144
52.38695,51.28144,52.52836,51.42285
52.52836,51.42285,52.63946,51.58912
52.63946,51.58912,52.71598,51.77388
52.71598,51.77388,52.75500,51.97001
52.75500,51.97001,52.75500,52.16999
52.75500,52.16999,52.71598,52.36612
52.71598,52.36612,52.63946,52.55088
52.63946,52.55088,52.52836,52.71715
52.52836,52.71715,52.38695,52.85856
52.38695,52.85856,52.22067,52.96966
52.22067,52.96966,52.03592,53.04618
52.03592,53.04618,51.83979,53.08520
51.83979,53.08520,49.76021,53.08520
49.76021,53.08520,49.56408,53.04618
49.56408,53.04618,49.37932,52.96966
49.37932,52.96966,49.21305,52.85856
49.21305,52.85856,49.07164,52.71715
49.07164,52.71715,48.96054,52.55088
48.96054,52.55088,48.88401,52.36612
48.88401,52.36612,48.84500,52.16999
48.84500,52.16999,48.84500,51.97001
48.84500,51.97001,48.88401,51.77388
48.88401,51.77388,48.96054,51.58912
48.96054,51.58912,49.07164,51.42285
49.07164,51.42285,49.21305,51.28144
49.21305,51.28144,49.37932,51.17034
49.37932,51.17034,49.56408,51.09381
49.56408,51.09381,49.76021,51.05480
49.76021,53.59480,51.83979,53.59480
51.83979,53.59480,52.03592,53.63381
52.03592,53.63381,52.22067,53.71034
52.22067,53.71034,52.38695,53.82144
52.38695,53.82144,52.52836,53.96285
52.52836,53.96285,52.63946,54.12912
52.63946,54.12912,52.71598,54.31388
52.71598,54.31388,52.75500,54.51001
52.75500,54.51001,52.75500,54.70999
52.75500,54.70999,52.71598,54.90612
52.71598,54.90612,52.63946,55.09088
52.63946,55.09088,52.52836,55.25715
52.52836,55.25715,52.38695,55.39856
52.38695,55.39856,52.22067,55.50966
52.22067,55.50966,52.03592,55.58618
52.03592,55.58618,51.83979,55.62520
51.83979,55.62520,49.76021,55.62520
49.76021,55.62520,49.56408,55.58618
49.56408,55.58618,49.37932,55.50966
49.37932,55.50966,49.21305,55.39856
49.21305,55.39856,49.07164,55.25715
49.07164,55.25715,48.96054,55.09088
48.96054,55.09088,48.88401,54.90612
48.88401,54.90612,48.84500,54.70999
48.84500,54.70999,48.84500,54.51001
48.84500,54.51001,48.88401,54.31388
48.88401,54.31388,48.96054,54.12912
48.96054,54.12912,49.07164,53.96285
49.07164,53.96285,49.21305,53.82144
49.21305,53.82144,49.37932,53.71034
49.37932,53.71034,49.56408,53.63381
49.56408,53.63381,49.76021,53.59480
 1.50021,53.59480, 3.57979,53.59480
 3.57979,53.59480, 3.77592,53.63381
 3.77592,53.63381, 3.96068,53.71034
 3.96068,53.71034, 4.12695,53.82144
 4.12695,53.82144, 4.26836,53.96285
 4.26836,53.96285, 4.37946,54.12912
 4.37946,54.12912, 4.45598,54.31388
 4.45598,54.31388, 4.49500,54.51001
 4.49500,54.51001, 4.49500,54.70999
 4.49500,54.70999, 4.45598,54.90612
 4.45598,54.90612, 4.37946,55.09088
 4.37946,55.09088, 4.26836,55.25715
 4.26836,55.25715, 4.12695,55.39856
 4.12695,55.39856, 3.96068,55.50966
 3.96068,55.50966, 3.77592,55.58618
 3.77592,55.58618, 3.57979,55.62520
 3.57979,55.62520, 1.50021,55.62520
 1.50021,55.62520, 1.30408,55.58618
 1.30408,55.58618, 1.11932,55.50966
 1.11932,55.50966, 0.95305,55.39856
 0.95305,55.39856, 0.81164,55.25715
 0.81164,55.25715, 0.70054,55.09088
 0.70054,55.09088, 0.62401,54.90612
 0.62401,54.90612, 0.58500,54.70999
 0.58500,54.70999, 0.58500,54.51001
 0.58500,54.51001, 0.62401,54.31388
 0.62401,54.31388, 0.70054,54.12912
 0.70054,54.12912, 0.81164,53.96285
 0.81164,53.96285, 0.95305,53.82144
 0.95305,53.82144, 1.11932,53.71034
 1.11932,53.71034, 1.30408,53.63381
 1.30408,53.63381, 1.50021,53.59480
 1.50021,51.05480, 3.57979,51.05480
 3.57979,51.05480, 3.77592,51.09381
 3.77592,51.09381, 3.96068,51.17034
 3.96068,51.17034, 4.12695,51.28144
 4.12695,51.28144, 4.26836,51.42285
 4.26836,51.42285, 4.37946,51.58912
 4.37946,51.58912, 4.45598,51.77388
 4.45598,51.77388, 4.49500,51.97001
 4.49500,51.97001, 4.49500,52.16999
 4.49500,52.16999, 4.45598,52.36612
 4.45598,52.36612, 4.37946,52.55088
 4.37946,52.55088, 4.26836,52.71715
 4.26836,52.71715, 4.12695,52.85856
 4.12695,52.85856, 3.96068,52.96966
 3.96068,52.96966, 3.77592,53.04618
 3.77592,53.04618, 3.57979,53.08520
 3.57979,53.08520, 1.50021,53.08520
 1.50021,53.08520, 1.30408,53.04618
 1.30408,53.04618, 1.11932,52.96966
 1.11932,52.96966, 0.95305,52.85856
 0.95305,52.85856, 0.81164,52.71715
 0.81164,52.71715, 0.70054,52.55088
 0.70054,52.55088, 0.62401,52.36612
 0.62401,52.36612, 0.58500,52.16999
 0.58500,52.16999, 0.58500,51.97001
 0.58500,51.97001, 0.62401,51.77388
 0.62401,51.77388, 0.70054,51.58912
 0.70054,51.58912, 0.81164,51.42285
 0.81164,51.42285, 0.95305,51.28144
 0.95305,51.28144, 1.11932,51.17034
 1.11932,51.17034, 1.30408,51.09381
 1.30408,51.09381, 1.50021,51.05480
 1.50021,48.51480, 3.57979,48.51480
 3.57979,48.51480, 3.77592,48.55381
 3.77592,48.55381, 3.96068,48.63034
 3.96068,48.63034, 4.12695,48.74144
 4.12695,48.74144, 4.26836,48.88285
 4.26836,48.88285, 4.37946,49.04912
 4.37946,49.04912, 4.45598,49.23388
 4.45598,49.23388, 4.49500,49.43001
 4.49500,49.43001, 4.49500,49.62999
 4.49500,49.62999, 4.45598,49.82612
 4.45598,49.82612, 4.37946,50.01088
 4.37946,50.01088, 4.26836,50.17715
 4.26836,50.17715, 4.12695,50.31856
 4.12695,50.31856, 3.96068,50.42966
 3.96068,50.42966, 3.77592,50.50618
 3.77592,50.50618, 3.57979,50.54520
 3.57979,50.54520, 1.50021,50.54520
 1.50021,50.54520, 1.30408,50.50618
 1.30408,50.50618, 1.11932,50.42966
 1.11932,50.42966, 0.95305,50.31856
 0.95305,50.31856, 0.81164,50.17715
 0.81164,50.17715, 0.70054,50.01088
 0.70054,50.01088, 0.62401,49.82612
 0.62401,49.82612, 0.58500,49.62999
 0.58500,49.62999, 0.58500,49.43001
 0.58500,49.43001, 0.62401,49.23388
 0.62401,49.23388, 0.70054,49.04912
 0.70054,49.04912, 0.81164,48.88285
 0.81164,48.88285, 0.95305,48.74144
 0.95305,48.74144, 1.11932,48.63034
 1.11932,48.63034, 1.30408,48.55381
 1.30408,48.55381, 1.50021,48.51480
 1.50021,45.97480, 3.57979,45.97480
 3.57979,45.97480, 3.77592,46.01381
 3.77592,46.01381, 3.96068,46.09034
 3.96068,46.09034, 4.12695,46.20144
 4.12695,46.20144, 4.26836,46.34285
 4.26836,46.34285, 4.37946,46.50912
 4.37946,46.50912, 4.45598,46.69388
 4.45598,46.69388, 4.49500,46.89001
 4.49500,46.89001, 4.49500,47.08999
 4.49500,47.08999, 4.45598,47.28612
 4.45598,47.28612, 4.37946,47.47087
 4.37946,47.47087, 4.26836,47.63715
 4.26836,47.63715, 4.12695,47.77856
 4.12695,47.77856, 3.96068,47.88966
 3.96068,47.88966, 3.77592,47.96618
 3.77592,47.96618, 3.57979,48.00520
 3.57979,48.00520, 1.50021,48.00520
 1.50021,48.00520, 1.30408,47.96618
 1.30408,47.96618, 1.11932,47.88966
 1.11932,47.88966, 0.95305,47.77856
 0.95305,47.77856, 0.81164,47.63715
 0.81164,47.63715, 0.70054,47.47087
 0.70054,47.47087, 0.62401,47.28612
 0.62401,47.28612, 0.58500,47.08999
 0.58500,47.08999, 0.58500,46.89001
 0.58500,46.89001, 0.62401,46.69388
 0.62401,46.69388, 0.70054,46.50912
 0.70054,46.50912, 0.81164,46.34285
 0.81164,46.34285, 0.95305,46.20144
 0.95305,46.20144, 1.11932,46.09034
 1.11932,46.09034, 1.30408,46.01381
 1.30408,46.01381, 1.50021,45.97480
 1.50021,43.43480, 3.57979,43.43480
 3.57979,43.43480, 3.77592,43.47381
 3.77592,43.47381, 3.96068,43.55034
 3.96068,43.55034, 4.12695,43.66144
 4.12695,43.66144, 4.26836,43.80285
 4.26836,43.80285, 4.37946,43.96912
 4.37946,43.96912, 4.45598,44.15387
 4.45598,44.15387, 4.49500,44.35001
 4.49500,44.35001, 4.49500,44.54999
 4.49500,44.54999, 4.45598,44.74612
 4.45598,44.74612, 4.37946,44.93088
 4.37946,44.93088, 4.26836,45.09715
 4.26836,45.09715, 4.12695,45.23856
 4.12695,45.23856, 3.96068,45.34966
 3.96068,45.34966, 3.77592,45.42618
 3.77592,45.42618, 3.57979,45.46520
 3.57979,45.46520, 1.50021,45.46520
 1.50021,45.46520, 1.30408,45.42618
 1.30408,45.42618, 1.11932,45.34966
 1.11932,45.34966, 0.95305,45.23856
 0.95305,45.23856, 0.81164,45.09715
 0.81164,45.09715, 0.70054,44.93088
 0.70054,44.93088, 0.62401,44.74612
 0.62401,44.74612, 0.58500,44.54999
 0.58500,44.54999, 0.58500,44.35001
 0.58500,44.35001, 0.62401,44.15387
 0.62401,44.15387, 0.70054,43.96912
 0.70054,43.96912, 0.81164,43.80285
 0.81164,43.80285, 0.95305,43.66144
 0.95305,43.66144, 1.11932,43.55034
 1.11932,43.55034, 1.30408,43.47381
 1.30408,43.47381, 1.50021,43.43480
 1.50021,40.89480, 3.57979,40.89480
 3.57979,40.89480, 3.77592,40.93381
 3.77592,40.93381, 3.96068,41.01034
 3.96068,41.01034, 4.12695,41.12144
 4.12695,41.12144, 4.26836,41.26285
 4.26836,41.26285, 4.37946,41.42912
 4.37946,41.42912, 4.45598,41.61388
 4.45598,41.61388, 4.49500,41.81001
 4.49500,41.81001, 4.49500,42.00999
 4.49500,42.00999, 4.45598,42.20612
 4.45598,42.20612, 4.37946,42.39088
 4.37946,42.39088, 4.26836,42.55715
 4.26836,42.55715, 4.12695,42.69856
 4.12695,42.69856, 3.96068,42.80966
 3.96068,42.80966, 3.77592,42.88618
 3.77592,42.88618, 3.57979,42.92520
 3.57979,42.92520, 1.50021,42.92520
 1.50021,42.92520, 1.30408,42.88618
 1.30408,42.88618, 1.11932,42.80966
 1.11932,42.80966, 0.95305,42.69856
 0.95305,42.69856, 0.81164,42.55715
 0.81164,42.55715, 0.70054,42.39088
 0.70054,42.39088, 0.62401,42.20612
 0.62401,42.20612, 0.58500,42.00999
 0.58500,42.00999, 0.58500,41.81001
 0.58500,41.81001, 0.62401,41.61388
 0.62401,41.61388, 0.70054,41.42912
 0.70054,41.42912, 0.81164,41.26285
 0.81164,41.26285, 0.95305,41.12144
 0.95305,41.12144, 1.11932,41.01034
 1.11932,41.01034, 1.30408,40.93381
 1.30408,40.93381, 1.50021,40.89480
 1.50021,38.35480, 3.57979,38.35480
 3.57979,38.35480, 3.77592,38.39381
 3.77592,38.39381, 3.96068,38.47034
 3.96068,38.47034, 4.12695,38.58144
 4.12695,38.58144, 4.26836,38.72285
 4.26836,38.72285, 4.37946,38.88912
 4.37946,38.88912, 4.45598,39.07388
 4.45598,39.07388, 4.49500,39.27001
 4.49500,39.27001, 4.49500,39.46999
 4.49500,39.46999, 4.45598,39.66612
 4.45598,39.66612, 4.37946,39.85088
 4.37946,39.85088, 4.26836,40.01715
 4.26836,40.01715, 4.12695,40.15856
 4.12695,40.15856, 3.96068,40.26966
 3.96068,40.26966, 3.77592,40.34618
 3.77592,40.34618, 3.57979,40.38520
 3.57979,40.38520, 1.50021,40.38520
 1.50021,40.38520, 1.30408,40.34618
 1.30408,40.34618, 1.11932,40.26966
 1.11932,40.26966, 0.95305,40.15856
 0.95305,40.15856, 0.81164,40.01715
 0.81164,40.01715, 0.70054,39.85088
 0.70054,39.85088, 0.62401,39.66612
 0.62401,39.66612, 0.58500,39.46999
 0.58500,39.46999, 0.58500,39.27001
 0.58500,39.27001, 0.62401,39.07388
 0.62401,39.07388, 0.70054,38.88912
 0.70054,38.88912, 0.81164,38.72285
 0.81164,38.72285, 0.95305,38.58144
 0.95305,38.58144, 1.11932,38.47034
 1.11932,38.47034, 1.30408,38.39381
 1.30408,38.39381, 1.50021,38.35480
 1.50021,35.81480, 3.57979,35.81480
 3.57979,35.81480, 3.77592,35.85381
 3.77592,35.85381, 3.96068,35.93034
 3.96068,35.93034, 4.12695,36.04144
 4.12695,36.04144, 4.26836,36.18285
 4.26836,36.18285, 4.37946,36.34912
 4.37946,36.34912, 4.45598,36.53388
 4.45598,36.53388, 4.49500,36.73001
 4.49500,36.73001, 4.49500,36.92999
 4.49500,36.92999, 4.45598,37.12612
 4.45598,37.12612, 4.37946,37.31088
 4.37946,37.31088, 4.26836,37.47715
 4.26836,37.47715, 4.12695,37.61856
 4.12695,37.61856, 3.96068,37.72966
 3.96068,37.72966, 3.77592,37.80618
 3.77592,37.80618, 3.57979,37.84520
 3.57979,37.84520, 1.50021,37.84520
 1.50021,37.84520, 1.30408,37.80618
 1.30408,37.80618, 1.11932,37.72966
 1.11932,37.72966, 0.95305,37.61856
 0.95305,37.61856, 0.81164,37.47715
 0.81164,37.47715, 0.70054,37.31088
 0.70054,37.31088, 0.62401,37.12612
 0.62401,37.12612, 0.58500,36.92999
 0.58500,36.92999, 0.58500,36.73001
 0.58500,36.73001, 0.62401,36.53388
 0.62401,36.53388, 0.70054,36.34912
 0.70054,36.34912, 0.81164,36.18285
 0.81164,36.18285, 0.95305,36.04144
 0.95305,36.04144, 1.11932,35.93034
 1.11932,35.93034, 1.30408,35.85381
 1.30408,35.85381, 1.50021,35.81480
 1.50021,32.00480, 3.57979,32.00480
 3.57979,32.00480, 3.77592,32.04381
 3.77592,32.04381, 3.96068,32.12034
 3.96068,32.12034, 4.12695,32.23144
 4.12695,32.23144, 4.26836,32.37285
 4.26836,32.37285, 4.37946,32.53912
 4.37946,32.53912, 4.45598,32.72387
 4.45598,32.72387, 4.49500,32.92001
 4.49500,32.92001, 4.49500,33.11999
 4.49500,33.11999, 4.45598,33.31612
 4.45598,33.31612, 4.37946,33.50088
 4.37946,33.50088, 4.26836,33.66715
 4.26836,33.66715, 4.12695,33.80856
 4.12695,33.80856, 3.96068,33.91966
 3.96068,33.91966, 3.77592,33.99618
 3.77592,33.99618, 3.57979,34.03520
 3.57979,34.03520, 1.50021,34.03520
 1.50021,34.03520, 1.30408,33.99618
 1.30408,33.99618, 1.11932,33.91966
 1.11932,33.91966, 0.95305,33.80856
 0.95305,33.80856, 0.81164,33.66715
 0.81164,33.66715, 0.70054,33.50088
 0.70054,33.50088, 0.62401,33.31612
 0.62401,33.31612, 0.58500,33.11999
 0.58500,33.11999, 0.58500,32.92001
 0.58500,32.92001, 0.62401,32.72387
 0.62401,32.72387, 0.70054,32.53912
 0.70054,32.53912, 0.81164,32.37285
